id,admin_country,admin_country_code,admin_name_field,admin_id_field,admin_year,admin_illegality_max,intersected_area_ha
AMAZ,Brasil,BR,Anapu,1500859,202200,3.0,0.47000000625848776
AMAZ,Brasil,BR,Anapu,1500859,202300,3.0,4.240000128746032
AMAZ,Brasil,BR,Anapu,1500859,202400,3.0,2.6499999053776264
AMAZ,Brasil,BR,Anapu,1500859,202502,3.0,2.059999942779541
AMAZ,Brasil,BR,Apiacás,5100805,201800,1.0,85.36999776959416
AMAZ,Brasil,BR,Apiacás,5100805,201800,2.0,122.7565594104176
AMAZ,Brasil,BR,Apiacás,5100805,201800,3.0,1827.5993232199787
AMAZ,Brasil,BR,Apiacás,5100805,201900,1.0,45.80999993532896
AMAZ,Brasil,BR,Apiacás,5100805,201900,2.0,30.055580585341552
AMAZ,Brasil,BR,Apiacás,5100805,201900,3.0,203.09621315855912
AMAZ,Brasil,BR,Apiacás,5100805,202000,1.0,55.60000006854535
